,text,label
2913,Celana ukuran 32 tidak akurat,4
2914,bahan nya bagus banget,3
2915,"Wanginya ga sesuai harapan, kaya bau ikan teri",0
2916,Mantab. Terhubung ke siri juga bisa,3
2917,Alat bagus tapi gak bisa dipakai lama. Dipakai kurang dari 5 menit udah overload dan harus nunggu 30.Kerjaan bersih2 jadinya memakan waktu yg lama sekali,4
2918,"agak kecewa karena ga sesuai ekspektasi gambar yg tangkainya begitu bening dan nampak kuat, cuma 3 yg bener ukuran skitar 38cm, yg 4 lainya sambungan.",4
2919,"Tidak berfungsi dengan baik,suka mati sendiri",4
2920,"produk selalu fresh dan lezat, packing rapih, pengiriman cepat, dan pelayanan toko sangat ramah ?? sukses terus ya. ??",2
2921,Material Produk Bagus. Produk Sesuai. Kualitas Produk Bagus. Produk Original.,2
2922,"pembelian kedua, puas dengan barangnya. produk all in one. suka sekali dengan produk ini, recommended untuk anabul ????",3
2923,sweater nya lumayan. hanya ada sedikit miskomunikasi. Tapi ya sudahlah... Terimakasih ya...,2
2924,brg sesuai pic.....kurir sll yg terbaik sudah langganan????,3
2925,"Cuakeeeep... maaf gapake poto.. barangnya oke, bahannya baguuusss??",3
2926,"bad admin. Opportunity lost gara2 mau tambah pesanan tp diabaikan admin, harusnya jd perhatian untuk manajemen wingsfood.",1
2927,"baru juga dipesan langsung di proses,penjual ramah beyblade berputar kencang seperti dan juga harga lebih murah dari toko laen",2
2928,"pengiriman cepat . admin ramah , langganan dah kedepannya",2
2929,cepatt nya ga ada ahlakkk fast respon barang besttt moga cocokkk,3
2930,"Pelayanan yg sangat buruk. Saya pesan dengan menggunakan grab instan jam 10 pagi, baru di antar sekitar jam 1/2 5 sore. Beberapa kali chat, lama sekali respons nya. Sangat tdk profesional melayani konsumen",0
2931,"barang dibungkus pakai bubblewarp, trs pecah gatau dari jasa kirimnya atau pengemasannya, selain itu jasa kirimnya lama bgt asli, lumayan kecewa",4
2932,"Baguuus kuat kokoh, cuma emang gabisa sejajar lurus kalau mau foto dari atas (keliatan kaki bawahnya), harus agak dinaikin dikit hp nya, overall okee",2
2933,"Sesuai pesanan, cepat proses kirim sdh sampai lgsg dipasang,Thanks seller",2
2934,"untuk kalian yang beli buat windows 10 saya saranin jangan, karena saya coba di windows 10 mencet mencet sendiri terus padahal stik ps2 saya masih baru, dan di coba di ps2 baik baik saja",1
2935,tak seindah yg dibayangkan,4
2936,GA DIKASIH ADAPTOR GEPENG NYA. KETIPU SAYA,0
2937,"Ngirim barang gak sesuai pesanan, ngeselinnn !!!!!!",0
2938,Bagus alatnya dan bagus service nya cepat nyampe barangnya,2
2939,"Pengiriman cepat. Harganya murah. Kualitas oke. Masih diplastik. Ini saya foto setelah dikeluarin dari plastik pembungkusnya. Kainnya lembut dan berukuran kecil, jadi mudah dibawa ke mana-mana.",2
2940,mantul bosque,3
2941,udah repeat order 3x disini. so far puas ??,2
2942,"Respon seller dan pengiriman cepat, paket aman, produk baru dicoba dan blm bener� tau efektif atau ngga, botol aman gak bocor dan sprayernya bagus. Thanks a lot seller!",2
2943,ternyata kainnya kasar bgt..dan.tidak.menyerap.keringat.,4
2944,Produk original ??. Dijamin Termurah. Nyaman dipakai ??.,2
2945,"ujungnya sedikit robek dan rusak, tapi secara keseluruhan baik",2
2946,"Produk top markotop bangeet deh, selalu ada promo, ikan sehat dan cantik cantik dan delivery cepat sekali dan seller recommended banget",3
2947,NOISE BANGET SURANYAA GABISA DIPAKE,0
2948,"barang sudah sampai, dipacking dengan aman dan dpt hrga promo lg, thanks seller",2
2949,beli 2 tp gak dikirim,1
2950,"barang bagus sesuai harga, fast respon",2
2951,Barang Sampah.. Kecewa belanja disini.. Modbo rusak kok dikirim,0
2952,"bertanya 43, dijawab ready, dikirim 38, tuker ga boleh.. kecewa sangat",4
2953,"barang sesuai kualitas oke, rekomendasi seller ni",3
2954,barang cet sampai thanks seller fast respon nya,2
2955,Kiriman sudah sampai sesuai pesanan,2
2956,timernya kurang tepat,4
2957,"kualitas ala kadar nya. obeng buat buka mur,ujung matanya kalah. meletot. padahalur nya ngga terlalu kenceng. bahannya kurang bagus",0
2958,"Padahal order siang, tapi pesanan baru dikirim di hari esoknya bukan di hari yang sama. gak rekomended tokonya !!!",1
2959,Buruk sepatu bukan kulit Kelebihan ongkir tidak kembali,0
2960,"barang bagus cm ternyata kecil gk seperti yg di bayangin, tp anak q suka, cm yg kecewa kabel chargernya gk ada",3
2961,"ernyata tebel bangat.. pengiriman cepat, packing aman, kualitas barang oke.. kereenn banget.. thanx",3
2962,Respon penjualnya top.,2
2963,Tidak komunikatif. Wrn yg di pilih ga ada. Sdh chat conform minta kirim yg ada aja. Yg ga ada ga usa kirim. Malah di kirim wrn asal�.,0
2964,"sudah beberapa kali beli pastel ini,ga pernah ngecewain,rasanya mantappp,seller nya juga ramah banget..????",3
2965,"Respon penjual baik, Pengiriman sangat cepat, Barang sesuai dengan pesanan, Cukup memuaskan. Thank youu..",2
2966,Bahan bagus dengan harga terjangkau,2
2967,barangnya kurang satu,4
2968,sesuai deskripsi Aman buat kulit bayi. Melembabkan kulit bayi. Nggak memicu alergi. Nggak lengket.,2
2969,peking aman dan rapi.. puas,2
2970,"Tolong di cek lagi untuk baterainya gan, Baterai bekas dikasih pantes gak mau hidup suaranya",1
2971,"pengiriman cepatt, barang sesuai pesanan, harga terjangkau... joossss",2
2972,"Empuk buat jalan. Bahannya berkualitas. Modelnya keren ??. bahannya ngga mengecewakan?? tapi ukuran nya kegedean padahal sudah saya ukur sebelum nya, tapi ngga masalah bisa buat jangka panjang ??",2
2973,"seller responsif dlm mengupdate status pesanan, packing produk rapi & essential oilnya benar2 pure dari aromanya",2
2974,"dasternya adem ya iyalah pada bolong/sobek gitu ya jelas ademnya,,mentang2 gretongan,,,haahaaa parah asli",0
2975,saya belom menerima paket ini kenapa sudah selesai yah gimana sih!!!!,0
2976,"salah kasih wrna, ak pesen brown yang datang grey... huhu",4
2977,"produk mengecewakan...!!!! kecewa!!! awalnya sih oke... tpi setelah seminggu pemakaian entah kenapa g bisa di cas, sudh saya coba berkali kli tetep g bisa di cas.... saya sangat kecewa dengan produk ini. kwalitasnya kurang bagus",4
2978,"paketnya datang cuman bungkusnya doang, barangnya sudah nda ada,",4
2979,"Flash disknya sudah sampai dengan selamat. Packingnya aman bgt, rapi, dan game aman bisa dimainkan. Kayaknya dapet bonus game jg di dalamnya. Terima kasih kak! kelengkapan sesuai & Gamenya seru!",3
2980,"bukunya sampai dengan selamattt, tapi sayang banget di beberapa sudutnya ada sedikit damage",2
2981,"Pengiriman tidak sesuai jadwal , pengiriman sangat lama tidak di proses proses , di anjurkan sangat kalau buru� jgn beli di toko ini pelayanan buruk , hanya cepat membalas chat saat mau beli , klau sudah beli boro� di bales , di read saja tidak",1
2982,Barang aman cuman pengiriman lama,2
2983,"Pesen white & silver, yg dikirim white & red.. kecewa ga sesuai pesanan",4
2984,Penjual gak jujur !! Respon kebanyakan BOT!,0
2985,Barang sesuai pesanan dan dikirim cepat,2
2986,"Toko Alat Ukur dan Repeater memang oke nih layanannya, responsif dan cepat kirim dengan aman. Produk Drone FPV S89 lumayan untuk santai bermain camera di udara, perlu fine tuning aja untuk posisi stabil, karena bobot ringan, waspada kalo tiupan angin mulai berisik. Drone Tello gw sebelumnya lenyap kebawa angin kencang di perbukitan Sibea-bea bulan lalu. Enjoy playing this cheap drone. Thank you Boss.",2
2987,sangat tipis..keterangan besi tp yg dikrim aluminium tipis dan lembek,4
2988,Terjemahannya nggak pas,4
2989,saya nanya baik ga niat komplain jg tp dijawabnya kok gini bgt sangat ga ramah sombong sekali,0
2990,Mur sama bautnya kurang dan penjual pertama bilang akan respon setelah 5-7hari setelah 2 minggu masih aja ga ada solusi. disuruh kirim balik bagian jemuran padahal yang kurang cuma mur sama baut dibikin ribet akhirnya itu bagian bawah ga bisa dipake. kurang profesional penanganannya,0
2991,pesan model love yg dtang mickey.anak we jdi ngamuk.di cat ktanya ready yg love.klo ga ada bilang,0
2992,bukunya bagus dan harganya bersahabat banget bisa buat nambah perbendaharaan cerita si kecil,2
2993,"barang tidak sampai,kembalikan uang saya..!!!",0
2994,mantap,3
2995,Gak ada instruksinya.. bingung jadinya,4
2996,katanya disuruh pakai bubblewrap utk keamanan barang... tapi tetep aja barangnya ga dikasih bubblewrap. padahal berbayar,4
2997,"Saya pesan 2 paket, yg 1 paket tidak sesuai pesanan",4
2998,"Buku sampai dengan kondisi aman dan baik, pengemasan dan pengiriman lumayan lama",2
2999,"pelayanan ramah, gratis design, pokoknya rekomendasi banget bikin cap disini",3
3000,"respon cepat, gosend ke Pamulang cepat, dapat diandalkan tepat saat dibutuhkan, kualitas okeee bgt untuk harga segitu, hasil juga cukup memuaskan, thank youuu",2
3001,"Kualitas barangnya bagus banget, gampang dipasang, dan berfungsi dg baik. Packing aman. Very recommended!",3
3002,Hati hati guys gua beli tiga terus satu bener bener gabisa dipake. Sengaja ngasih bintang satu lagian gua chat abangnya ga respon,1
3003,"Ada parts yg kurang, sdh dicomplain & jelaskan di chat tp respon nya kurang coperative",1
3004,"Packaging rapi, barang sesuai pesanan & ekspektasi. Bahannya lembut, ringan, jahitannya rapi, dan warnanya cantik",2
3005,"bisa muat sampai ukuran kaki no 42. suami saya suka, ga tebel ga tipis, nyaman, lembut, Positive",2
3006,biasa aja..harga lebih mahal dri toko sebelah,1
3007,Barang ga ada yg bisa di pake.,1
3008,Senang banget ada home servicenya!,3
3009,"Bahan panas, tipis, gatal kalau dipakai lebih dari 1jam",4
3010,Produk berjalan dengan lancar dna sangat membantu bila bepergian keluar negeri,2
3011,kirim celananya ga sesuai ukuran,4
3012,"Brgnya cpt sampai, packing maxi, trims utk seller..toko recommend",3
3013,Kabel nya original hanya untuk iphone seri tinggi harus di bolak balik saat di cas baru bisa masuk,2
3014,"gak rekomendasi untuk beli disini, ada masalah tapi seller ga jawab pesan. tadinya ga mau pakai fitur komplain tokped karena gw kira seller bakal mau tanggung jawab, tapi sampai pesanan otomatis selesai belum juga ada balasan. buat pelajaran aja buat yang lain, beli barang kaya gacha, kalau lagi ga beruntung bisa dapat barang jelek dan ga bisa dituker",1
3015,sudah diterima dengan baik. terimakasih,2
3016,"barangnya datang sesuai dgn pesan dan estimasi waktunya pas banget mantap, cuman sayang speaker sebelah kiri gk berfungsi, yg bersuara hnya sbelah kanan",4
3017,Mantap sesuai deskripsi. Terimakasih,2
3018,mantap langsung dipakai anak untuk belajar,2
3019,pembelian yg ini sy kecewa krn lampunya nggak nyala jg cetekan yg 100 tdk buny,4
3020,"Kulkas saat ini kondisi bagus semoga awet tidak ada kendala2, yang saya suka banget toko ini aja sendiri H-1 lebaran yang sanggup kirim di hari yang sama..pesen jam 1 jam 4 nyampe ...mantaaaap thx seller",2
3021,warna tidak sesuai dengan digambar,1
3022,Gampang dipakai. Nyaman di punggung.,2
3023,"Produk sesuai deskripsi??. Berfungsi dengan baik. dapet stiker jg,thx yaa",2
3024,"jaringanya ngelek banget lelet mending pake indihome de, nyesel juga beli orbit jaringan ya parah,",4
3025,mesen 4 yg datang hnya 3 saja yg satu bosnya kosong ngk ada isinya,1
3026,"Kainnya lembut dan stretchy. Ada hooknya yang bisa ditarik jadi kalau celana kegedean, masih bisa disesuaikan dengan ukuran perut yg sekarang. Ini all size dan pas banget. Bahannya juga tebal, jadi dipakai ga nerawang.",2
3027,langganan beli minigold disini ??,3
3028,"tiba tiba patah, dasar baut patah, ane lem aja, moga masih bisa terpakai... mo di balikin rugi di ongkir, terima nasib aja",4
3029,"mantap, enak buat sit up",3
3030,barang sesuai deskripsi pengiriman cepat seller responship dan ramahterimakasih seller dan tokopedia,2
3031,Barang sampai dg cepat ttp dlm kondisi basah dan bau apek? Kenapa bisa begitu ya padahal didalam plastik?????,1
3032,Bahannya adem. Jahitannya rapi. Tidak menerawang. Enak dipakai ?.,2
3033,"Bukunya asli atau ga sih? Kok kualitas kertas jelek, ga berwarna, lalu ucapan terimakasihnya masa disecarik kertas kecil terpisah gitu, ga dijilid bersamaan. Delivery ok bgt, cepat sampai, respon penjual cepat. Hanya kecewa dengan kualitas barangnya saja dengan harga segitu kualitas jelek.",1
3034,"Hasil potongan produk tidak rapih. Kancing pengait tidak pas. Latar background kekecilan. Batok charger lampu cepat panas, mengakibatkan lampunya kelap-kelip setelah pemakaian 5 menit.",4
3035,"Suaranya bagus, jernih, tapi buat discord kayaknya kurang deh, untuk rekam audio padahal bagus. Worth the price.",2
3036,"kualitas barangnya bagus sesuai dengan harapan customer, respon chat jg cepat dan ramah. rekomended seller.. sukses terus lapaknya gan.",3
3037,Rapi dan enak dipakai,2
3038,"tombol RT tidak berfungsi, mau retur ongkir bolak balik setengah harga stick nya, kecewa aja gk di test dulu sebelum pengiriman.",4
3039,HIGHLY NOT RECOMENDED SELLER! pesan apa yang dikirim apa. tidak ada itikad baik tanggung jawab dr seller. mohon teman2 yang lain agar lebih berhati2 ya.,1
3040,produk sesuai deskripsi. Recommended ????,3
3041,"tipis, agak kaku, jadi dipakai kurang nyaman",4
3042,"Sori to say, review jujur ini bikin kecewa pelanggan sih. Barang habis tapi tidak dikonfirmasi dulu sblm dikirim. Min, mon maap kan ada teknologi chat di aplikasi ya, knp kok ngga konfirmasi dulu di chat? Saya sudah terlanjur klik pesanan selesai, tidak bisa ajukan pengembalian dana. Pembeli yg lain silakan dicermati kalau mau beli disini ya, hati2. Makasih.",4
3043,barang cacat saya tidak suka,0
3044,"Kurmanya bagus, dagingnya empuk dan tebal. Mau coba pake buat bikin kue. Bakal langganan nih, semoga kualitas kurmanya bagus terus ya. Terima kasih seller!",2
3045,paket sampai dgn selamat. semoga cocok.,2
3046,barang ORI.bagus banget.selalu pake ini dari bayiku lahir. cuma pengiriman nya lamaAman buat kulit bayi. Menggunakan bahan alami. Nggak lengket. Melembabkan kulit bayi. Nggak memicu alergi. Packaging aman ??.,2
3047,bahan sangat tipis dan mudah robek karena lem nya sangat lengket.. sangat sulit di buka karena antara lem dan bahan yg tipis menempel.. akhirnya ga jadi pasang di buang ke tong sampah,1
3048,"Boleh murah tp jangan murahan. Produk masih banyak reject nya. Jahitan berantakan, sol banyak longgar dan tidak rapih. Pengiriman pun di reschedule di pending se suka hati penjual tanpa memberikan alasan sebab yg jelas. Packaging tidak rapih. Anehnya foto tidak bisa di upload",1
3049,bagus sesuai,2
3050,Sayang banget dicuci pake mesin cuci langsung hancur??,4
3051,"Beli 2 Ezviz C6N dan sudah terpasang dua-duanya. Mudah untuk dipasang sendiri dan di setting sendiri, barang original. Gambar cukup jelas, Pan and Tilt sangat membantu untuk menemukan sudut pandang yang optimal untuk memantau. Terima kasih seller.",2
3052,luntur terus meski sdh bbrp kali d cuci,4
3053,GA ADA PACKING BUBBLE NYA,0
3054,mantap??????????,3
3055,Barang jadi lebih aman dan pembeli tenang,2
3056,"ditrima barangnya dg baik dan memuaskan, trimakasi ya toko Pedia smg sukses trus",2
3057,produk ok. cuman teksturnya terlalu kasar. overall Positive. thanks seller,2
3058,mantaaaaaaaaapppppp pelayanan cepat pengirimannya... top markotop 10 bintang recommended. pagi order malam udah nyampe... luar biasa,3
3059,"RGB mati dari awal datang , penjual gak respon, barang gak lulus qc sepertinya yg dijual. hati hati kalau beli ????",1
3060,"istri saya suka sekali, motif hewannya bagus tidak terlihat seperti sablon murahan, katanya pakai singlet aja gausah pake baju juga terlihat bagus. packing rapi, pengiriman cepat",2
3061,"Harga murah, tapi fisik yang di terima gaa sesuai harapan, lampu di gagang gaa berfungsi, zoom besar kecil gaa berfungsi, lebih parah lagi, saya udah kasih waktu 3 jam untuk jawab keluhan saya via chat, tapi seller slow-slow aja, padahal online.. Utamain kepuasan pelanggan, jangan hanya nyari keuntungan semata, gaa bakal berkah..",1
3062,"Over all bagus, hanya pengirimannya sedikit bermasalah, terimakasih",2
3063,"Muantaap tepat waktu, packing memuaskan tks.??",2
3064,Kecewa robot nya lemot kyaxnya ini yg kw ny  ga lagi dah blanja disini,1
3065,"Barangnya sudah ga enak lagi, udah beda rasanya",4
3066,"Produk Sesuai. Harga terjangkau!. Kualitas sangat bagus!. Adminnya ramah dan responsif banget, sempat ada kendala di pengiriman tapi tetap mau repot2 usahain pengiriman lain biar barangnya tetap sampai di rumah pembeli??? Packingnya juga aman bangett. Makasih banyakk!",3
3067,barangnya sesuai dgn yg ditawarkan bagus,2
3068,Barang rusak sebagian.,4
3069,Bulu mata jadi lentik. Packaging rapi. Packaging aman ??. Proses pesanan cepat. Aplikator mudah dipakai.,2
3070,Mantaaappp�.????????????????????????????????????,3
3071,"Parah prosesnya lama banget, semoga ini bisa jadi pelajaram buat team logitech",1
3072,yang dateng sangat-sangat beda dengan yang di foto,1
3073,Pesan yg varian 20pcs tp cuma dikirim 10pcs,1
3074,"udah berkali kali dibilangin kalo yg packing bukan seller tapi tim tokopedia (karena ini event bts photocard) tapi jujur kecewa aja sih pas dateng paketnya begitu. udah chat mas mas kurirnya dan bilang kalo emang dia cuma ngambil aja udah rusak kondisinya. itu bener bener kayak bukan kardus tapi cuma potongan kardus yg disatuin dan direkatkan. dan saya juga ga dapet pc jimin padahal bayar jam 3 tapi diverifikasi jam segitu. sedih, kecewa jujur.",4
3075,"Sungguh menyedihkan. Beli 7 pcs tapi barang pecah 3pcs ,Sdh komplain garansi 2minggu nggak beres2",4
3076,"Mending cari penjual lain klo mau beli pet cargo, masih banyak seler lain. Dr seller berat di Markup 6,4kg. Asli nya berat cuma 2,2kg dr ekspedisi. Dg alasan dimensi. Padhal barang nya masih wajar karena dalam bentuk blm di install (kecil, ringan). Saya pernah beli di seller lain gada masalah dimensi sampai 6kg lebih.",1
3077,sesuai pesanan kualitas barang sesuai dengan harga terima kasih,2
3078,mantapp gan,2
3079,mantab dah .si kecil suka..terima kasih seller.ama pengiriman nya.terima kasih toko pedia,2
3080,Awalnya saya kira belum dibuka untuk diisi freemcboot...tyt sudah dibuka tinggal tes di mesin :) thx,2
3081,ini kok ga ada di stand hanger pesanan saya? buat apa saya tambahin biaya,0
3082,sablonnya jelek bgttttt,0
3083,Berfungsi sesuai deskripsi,2
3084,tengkyu sesuai banget pesanan nya????,3
3085,"Susah d pakainya, angin banyak yg bocor,",1
3086,"Pengiriman cepet banget, bahan dan kualitas bagus banget ??",3
3087,"Buku kondisinya kurang baik, ada sobeknya dan juga audio rusak mesti download sendiri.",1
3088,"seller fast respon, nice packing kardus+bubble wrap, game udah pasti lancar jaya.",2
3089,Penjual lambat respon penjual. Barang lama dikirim. Keburu basi nih balon.,0
3090,"produk original, packing aman jadi kardus engga penyok, mantabs lah",2
3091,"Produk sampai dengan cepaat dan amaan, thank youu ????",3
3092,"alhmdllh pkt ny dah smpe..ank2 seneng bgt klu Makan sama sarden ABC..makasi seller,Tokopedia.",3
3093,"maennanya macet g bisa nutup mulutnya,,kecewa",4
3094,"agak cacat dikit spongenya, kirain pas nyampe bener2 mulus gak ada cacat nya",4
3095,Produk berfungsi dengan baik.,2
3096,"Wangi nya sma skali gak enak...kaya barang udh kadaluarsa, di pake di mobil gak nympe 1 hari...smua yg masuk mobil ane komplain...hadeh..malah udh beli 2 biji pula",1
3097,lubang hangtag tidak rapih,4
3098,"Payah, pesen beda warna tp malah datang satu warna. Padahal sudah di beri keterangan,.",0
3099,"kurang ya jamnya, harusny dijelasin display jam gk selalu hidup harus di idupin dulu.",4
3100,"Brg sudah sampai dgn cepat,cm sehari. Tp sy kecewa krn sy minta warna di mix tp yg dtg cm wrn hitam,next cb dichek permintaan pembeli ya kak,ckp sekali sj belinya deh",4
3101,repeat order terus,3
3102,MENGECEWAKAN belanja disini. barang tidak sampai..ganti2kurir gak jelas.PENJUAL GAK KOPERATIF..,0
3103,makasih ya. barang sesuai pesanan lgsung cek certieye nya. packingnya mashaAllah rapi bener Dan safety. semoga sukses selalu.,2
3104,"Overall semua oke, seller respon dan pengiriman. Tapi untuk talinya kurang kuat, baru beberapa kali pake sudah putus. Next agar dibagusin lagi ya.",2
3105,Alat tidak berfungsi,4
3106,"Harga Oke, Kualitas Barang Oke, Kecepatan Pengiriman Oke",2
3107,Gercep banget adminnya nih. TOP lah pokoknya????,3
3108,kecewaaa,4
3109,Produk sesuai deskripsi. Semua fitur berfungsi baik. walopun packing sederhana n kreseknya jebol karna but over all barang berfungsi dengan baik thx recomended seller,3
3110,"penjual ga selektif asal kirim, dapet barang yang kondisi case nya udh rusak",4
3111,"ke 4x beli simcard disini, response sangat cepat dari penjual. Terima Kasih",3
3112,Agak kecewa karna isinya tumpah sampai setengah dan pengiriman juga lama.,4
3113,"mungkin karena filternya terlalu canggih, jadi air yang keluar jadi kecil banget.",4
3114,"Order dan gambar truck pemadam kok dikirim mobilan police, NOT RECOMMENDED",1
3115,barang tidak sesuai orderan,4
3116,"Mantaapp, ringan rasanyaa, mantul produk dalam negeri..",2
3117,bahan panas ga menyerap keringat motif printan nya agak buram,4
3118,"respon cepat, barang aman, buahnya segar dan bagus, pengiriman cepat",2
3119,"respon cepat, barang sesuai pesanan..moga awet",2
3120,"Kualitas bukan foto asli, tapi hanya cetakan foto digital dgn kretas kualitas rendah. Kami tidak bisa menggunakan ini untuk exhibition kami karena kualitasnya terlalu rendah.",1
3121,"Mantaaapppp, wajib dibaca ini mah.",3
3122,"Baguuuus, sisirnya halus banget.. Udah aku coba pake ke anak2 bulu aku ??",3
3123,"Nyaman dipakai, kemasan bagus, pengiriman super !",3
3124,mantul... semuanya ok,3
3125,ternyata lem pipa. tidak begitu rekat ngelem sepatu. sangat kecewa,4
3126,Puas. Barang diterima dengan kondisi Baik dan tidak ada kendala.,2
3127,pesan warna PUTIH dan ABU. Tapi yg Datang warna SALEM dan ABU. KECEWA Karena PENJUAL Tidak konfirmasi sebelum dikirim,0
3128,Jahitan rapi.,2
3129,"Pengirimannya gimana ya ini? Sayang bgt bukunya jadi cacat gitu, jadi keliatan bekas :( padahal buat kado",4
3130,"bagus dengan hrg segitu, cuman trnyata kecil aku kira agak gede",2
3131,bahannya jelek ....pokoknya kecewaaaa aja,0
3132,"Tutup retak sehingga saat diterima, sudah lepas dari markernya. Marker jadi kering. Kecewa banget.",4
3133,Pesan barang tapi pas promo 11.11 tapi tidak dikirim malah disuruh refund duit yg dikirim cuma barang hak sale! GAJELAS SALE NYA! Nipu bgt itu sale padahal official store,0
3134,buku udah pasti original dan sangat bagus dengan pengemasan super aman hanya saja pengirimannya lambat,2
3135,"Klamaan di pengiriman. Pesen urgent pagi2 pke ojek online biar lngsng smpe, malah dikirim pke tiki ??????? bsk nya br smpe.",4
3136,"busa gak rata motongnya, ada busa yg telurnya kempes",4
3137,"Barang lecet, tidak bisa diganti karna saat unboxing tidak di video, pelajaran untuk yg mau beli disini.. kalo mau buka paketnya di videoin biar ga kaya saya dapet raket lecet",1
3138,barang diterima tanpa catat.. thanks yaaa,2
3139,"Bahannya adem, stretch, worth to buy utk harga segini, yg hitam lebih bagus dibanding yg putih",2
3140,Bahannya kurang bagus.. biasa aja,4
3141,ga kerekam suaranya,1
3142,Ada kekecewaan ketika lihat brg datang.....Aq pikir barang beda dgn Fishing pen yg ada dipasaran tp ternyata sma saja mlah ini meragukan ketahanannya.......lihat fto komentar smua typenya sma tp yg dikirim ke Aq mlah beda.,4
3143,"barang datang dalam keadaan dilipat, padahal ada catatan barang digulung, jangan dilipat",4
3144,lumayan barang berfungsi lucuuu,2
3145,ps nya ga awet...Belom ada 2 bulan udah rusak padahal pemakaian biasa aja malah jarang di pake tau2 rusak sendiri,4
3146,"kemasannya bagus , kualitas nya bagus , kabelnya tebal , suka warna nya biru muda, semoga awet . terima kasih seller ??",2
3147,"bahannya enak lembut, ada gel di dalamnya, talinya bisa diatur dan gk mengganggu pas tidur, packing rapih, pengiriman cepat, langsung proses ketika jam kerja, respon seller juga cepat dan ramah.",2
3148,Barang berfungsi norma. Kecuali kabel USB nya rusak. Jadi saya pake kabel USB HP. komplen ke toko hanya minta maaf tidak menawarkan untuk diganti. Tolong cek dulu sebelum dikirim. Tks,4
3149,"Kiyowo. Suka banget sm koleksi BT21 nya. Thanks UBS, pengiriman cepet dan packing aman.",3
3150,No good !!! Tidak puassss,0
3151,"Size L kecil bgt sih, mana ga ada keterangan Size bajunya.. aneh bgt. Admin jg no respon.",0
3152,"QC oh QC .. lensa dalamnya pecah katnya udah Cek QC, picking asal padahal udah nambah buble wrap. perbaiki pelayanan..!",0
3153,"Secara barang tidak ada masalah, saya bicara tentang respon penjual yang sangat lambat (saya sampai mengajukan pembatalan SECARA TIBA2 di respon) saran saya tolong responsif dalam penjualan online ini. banyak yang jual sustain keyboard, jadi menurut saya jgn menyepelekan karena toko anda jual sudah banyak. customer butuh kejelasan saat membeli barangnya. Dalam hal ini sya sudah bertanya lebih dari 8x sehari mengenai pengirimannya. saya kecewa dan KAPOK belanja disini.",1
3154,"Waktu itu beli di e-commerce sebelah bagus banget, jahitannya rapi. Tapi kenapa pas beli di sini jahitannya nggak rapi. Kayak buru2 buatnya ??, serius sih agak kecewa. Padahal udah excited banget. Semoga pas mau beli lagi nggak kayak gini ya ??",4
3155,barang sesuai deskripsipenjual ramah dan fast respon,2
3156,"thankyou seller,bahannya adem cocok buat anak anak.sengaja ambil size yg lebih gede biar di pake lama",2
3157,"Kualitas barang bagus, harga relatif murah, kiriman super cepat, response penjual baik, recommended seller, bintang 5, terima kasih yah, semoga SUKSES usaha-nya, aamiin ??????.",2
3158,"Masak barangnya yang di kirim rusak. Gak bisa di gunakan. Dan orangnya gak ngerespon chat saya,dan saya minta ganti gak mau yaudah deh biar Tuhan yang iklaskan",1
3159,pesanan tidak sesuai ukuran.,4
3160,barang bagus . .gambar sama aslinya sesuai.,2
3161,"Enakkkk banget, cryyyyy! Packaging oke. Tengkyu!",2
3162,"cepet banget pengirimannya, pengemasannya pun cepat dan dengan plastik bubble yg tebel banget jd aman.",2
3163,Dijualnya barang yg udah mau expired.. Pantesan aja koq murah..,1
3164,"Terima kasih, pesanan sesuai dan bagus.. Maaf inner nya sdh di pake si kakak..",2
3165,"Pesan 4 box yang disegel plastik hanya 1 buah, yang 3 lain tidak ada segel. Ini apa maksudnya ya kenapa dibedakan seperti ini? Bagaimana higenitas masker ini?",1
3166,"Packing rapi, barang lumayan...",2
3167,kecewa lah.gk ada penyelesaian.di chat kg di bls di wa kg di bls. lari gitu aj sampah.,0
3168,barang bagus cepat sampai aman,2
3169,"Pengiriman cepat, seller responsif ??",2
3170,Kualitas produk sangat bagus.Respon penjual sangat ramah.,2
3171,KURANG MELAYANI,0
3172,"proses cepat.........!!!!!!!!!top ....,.,... seller responsif.............................",3
3173,"bahannya halus, jahitan juga rapi...untuk harga segitu uda oke banget",2
3174,safety packaging..terima kasih banyak.. semoga awet..top seller..,2
3175,warna tidak sesuai pesenan,4
3176,paan gada ngaruhnya samsek!!! kecabut aja kaga,0
3177,"Beli abon 2 srundeng 2 tapi salah dikasih srundeng semua 4 jd ga jadi dpt abon krn klo retur hrs ngirim brg yg salah, ribet..",0
3178,Gede balonnya tidak sebesar yg di iklan.,4
3179,"buruk, busuk.",0
3180,"riject bener2 kecewa, langganan bukan cuma beli sekali tapi barang ga di cek saat mau packing",4
3181,"penyok2 kardusnya, kayak beli pensil warna bekas",0
3182,barang bagus ..tapi sangat mengecewakan sekali pesan 2 rok hanya di kirim 1 yg 1 lg entah kemana .gk ada responnya lg .yg jelas tidak ada etika baik buat buat ngirim rok sy yg 1 lg ..main curang sy merasa di tipu .dan sy sangat sangat kecewa. saran sy barang bagus tolong imbangin dengan kejujuran biar berkah..salam jujur jngan main curang,4
