,text,label
4685,setelah hari pakai gamepad bagian kanannya mati ketika direnggangkan kecewa seller,Sadness
4686,"Saya baru saja menggunakan pengisi daya indeks yang belum dioperasikan, itu belum dapat digunakan",Fear
4687,Poharhh pengepakan asal cm debu debu mana,Anger
4688,Barang yg di pesan sesuai dan packing rapi,Happy
4689,Bagus banget kertasnya dan sesuai deskripsi,Love
4690,Sudah diterima semoga awet Packing Bagus kelengkapan sesuai,Happy
4691,Pelayanannya mantap dan respon penjual cekatan serta pengirimannya yang singkat Terimakasihhh atas layanan dan bonus buku,Happy
4692,barang sangat bagus lecet rusak super sekaliii terimakasih sukses selalu jaga kesehatan,Happy
4693,Yg sebelah kanan ga bisa pas di telinga udh dicoba org sama ga bisa pas jadi dengarx ga maksimal,Fear
4694,beli twinpack yg di kirim cm mohon setengah-setengah jawab nya ka karena saya bayar dengan manfaat twinpack,Fear
4695,Umumnya ok,Love
4696,Mantap Tajam Kualitas Produk Bagus Produk Sesuai,Happy
4697,"Tidak terlihat bahwa jika Anda menggunakannya, itu akan tetap lama untuk memberikan merek berikutnya",Fear
4698,Mereka yang membeli atau tidak diperhatikan.,Anger
4699,Fast reponse barang beberapa halaman ada yang blank,Happy
4700,parah pake sungguh kalengnya aja udh gimana bentuknya peyot besar parah tolong packing lbh di perhatikan mengecewakan,Sadness
4701,"Kali ini saya kecewa mendapatkan yang kedaluwarsa meskipun saya baru saja minum sehari keesokan harinya saya tidak bisa meminumnya, pastikan tanggalnya benar -benar kecewa",Sadness
4702,kurang suka anyir karetnya sangat menyengat,Fear
4703,Repeat order yg entah keberapa Selalu puas Makasiii banyak gan Sukses selaloeee yaaaa,Love
4704,rendangnya enakkk dagingnya empukkk Paling salut krn mau kirim di hari minggu jd bs nyampe tepat waktu sebelum lebaran Tadinya udah agak kl ngirimnya ketunda sehari aja udah ga bakal pas momennya Ternyata sellernya gerceppp Thanksss,Love
4705,Isi lengkap tidak ada yg patah dapat dusnya juga setelah dirakit berfungsi baik,Happy
4706,Solatip nya kurang merekat tapi lampunya topp,Happy
4707,Beli paket yang dikirim hanyalah paket yang kecewa,Sadness
4708,secara overall ok banget,Love
4709,barang setara diskripsi pesawat peraba muka jd pribumi lembut halus rekomen bwt cowok mantabs,Love
4710,pesen kok yg dateng cuma tolong di cek ulang donk,Fear
4711,tidak sesuai pesanan barang yg kirim kurang penjual asal paking saja tidak teliti,Fear
4712,Produk kurang baik dan rusak,Sadness
4713,produk bagus ukuran pas original,Happy
4714,"Bagaimana dibungkus dengan bubble donk tanpa kardus, dan juga membayar adik gelembung saya dari kardus",Anger
4715,Barang mantap,Love
4716,Tidak ada pengalaman sama sekali gelembung pembungkus,Anger
4717,PRODUK CACAT KEPALANYA PENYOK MINTA TUKAR GAK DIKASIH,Anger
4718,saya tidak menerima produk sama sekali dari kurir dan kurir tidak menelfon saya kalo muatan sudah diantarkan dan dititipkan di siapa karena saya belum menerima paket saya saya mengedepankan komplain,Fear
4719,tasnya bagus ringan dan elegan tapi sayang pas dibuka jahitan sebelah kanan sudah pada copot jdi lgsg saya bawa ke permak tas,Sadness
4720,udah langganan,Love
4721,Saya beli tasbih digital berbeda warna tapi setelah saya terima barangnya tidak sesuai catatan yang saya kasih,Fear
4722,sangat amat kecewa beli baju dewasa yg dtng ukuran anak SD moga berkah tuh duit,Sadness
4723,mesen yg datang hnya saja yg satu bosnya kosong ngk ada isinya,Fear
4724,jangan lagi deh beli disini udah minta pembatalan karena mau ganti alamat tapi hebatnya seller bisa menolak pembatalan secara sepihak tanpa konfirmasi,Fear
4725,"Elemennya benar -benar bagus, sisirnya juga bukan tombol mengklik praktis",Love
4726,"Terima kasih banyak dan selalu berhasil, layanan barang asli selalu berhasil untuk penjual dan kami berharap Anda dapat terus memberikan harga dan layanan yang luar biasa",Love
4727,ngga bs charging sama sekali fast charging kecewa udah pake pengawas charger semia ngga bs charging colok ke laptop yg ngga asosiasi atau charging,Sadness
4728,luar biasa kecewa untuk ke kalinya emang susah dah cari penjual yang jujur,Sadness
4729,celana nya nyaman tapi kalo bisa sakunya ada dan kanan agar balance kalo simpan sesuatu di saku tks Sukses Maju Terus,Happy
4730,Lama sekali sampainya pesan rabu baru hari senin sampai,Anger
4731,mantaaaaaaaaaaap produk original pokoknya recomended seller,Love
4732,Produk Original Efektif menyaring kotoran Produk berfungsi dengan baik Barang Sesuai Deskripsi,Happy
4733,Saran aja buat temen temen yang beli disini jangan buang box nya simpan terus biar kalo baru beli terus rusak bisa di claim garansinya,Fear
4734,Isi yang luar biasa dalam kasus apapun,Love
4735,"Rosakk mengirimkannya kepada rekan -rekannya, Tuhan",Anger
4736,Bahan tipis seller ramah ekspedisi cpt,Happy
4737,Verifikasi nya lama Jadi gak dapat pc bts padahal udah co jam pas,Sadness
4738,Sudah memesan safee aman yang murah tidak pernah rusak. Saya telah menerima,Love
4739,Saya tidak merekomendasikan hutang rumah Anda,Anger
4740,Responsnya kurang dari itu tidak cocok dengan deskripsi dan tidak ada solusi.,Sadness
4741,luar biasa respon dan pengirimannya siang pemberitahuan malam tiba luar biasa,Love
4742,Unduhannya tidak pantas,Fear
4743,ini pembelian saya yg kedua pmbelian yg sbelumnya potnya semua mujur yg kedua ni saya beli pot dan kyk ada mayit tembelan plastik retak saya beli dan semuanya sprti ini,Sadness
4744,ternyata banyak yg kena tipu judulnya ada machine ternyata mesin otot tangan sendiri bs retur gak yah ini useless lah kl kyk gini kl bs retur chat saya dan akan saya ubah bintang nya,Anger
4745,Sudah dicoba dan tidak efek sama sekali untuk proses pengiriman dari penjual cepat Terima kasih,Sadness
4746,Setelah bayar langsung dikasih akses proses cepat kelengkapan sesuai admin membantu sekali dlm tanya jawab Terima kasih,Happy
4747,dikirim tidak cocok antaran proses lama sekali,Fear
4748,bukan ukuran dekrit yang sama,Fear
4749,lem nya kurang merekat,Fear
4750,Tidak sesuai ekspektasi suara mic tetap kecil ga ada perubahan,Fear
4751,penjual bilang batterynya ternyata battery tanam yg tdk bisa di Kecewa lah aku,Sadness
4752,sangat rusak,Anger
4753,"Penjual barang dagangan belum diterima untuk pemulihan, jika tidak sumber daya manusia ini tidak dapat diselesaikan dan uang akan dikirim ke penjual mandarin",Anger
4754,jelek bgt nyesal jadi nya,Anger
4755,Ini pembelian saya yang kedua kali pada saat saya terima kondisi segel sudah terbuka dan kartu garansi beda dengan unit yang saya sebelumnya meskipun garansi resmi Indonesia dan unit IP Cameranya berbahasa Indonesia serta kondisi unit bisa dinyalakan Saran saja sebelum barang dikirim disampaikan saja kondisinya supaya lebih transparan,Happy
4756,"Bahan dan kemasannya bagus dan elegan, tetapi halaman -halaman dalam buku ini ada banyak halaman yang harus ada di awal bahkan di akhir buku, jadi harus ada di tengah buku sebagai gantinya di akhir buku ini , jadi bacaan dipindahkan untuk memindahkan pencampuran dan tidak nyaman",Sadness
4757,Produk produk produk produk produk produk produk produk yang direkomendasikan secara umum secara umum,Love
4758,Sepatunya enteng Solnya empuk Nyaman dipakai Ukurannya sesuai Desainnya sporty Proses pesanan cepat Warnanya cantik Packaging aman,Happy
4759,"Wow, ini benar -benar murah, pengepakan elegan, produknya bagus, sangat keren, uhuy pisan, hehehehehe",Love
4760,kualitas barang tidak bagus,Anger
4761,bubble tdk ada padahal saya sudah pesan bubble,Fear
4762,"Tidak ada solusi, semoga uangnya adalah berkah, MBA",Anger
4763,luar biasa packing di jamin senang pakai bubblewrap cepet kelewat prosesnya senin malam cekout paginya kirim hari ini rabu sore sampai sangat lekas sangat puas terimakasih sukses selalu yah tech cube,Love
4764,masker sudah sampai sesuai pesanan packing baik sukses selalu kak makasih,Happy
4765,Sungguh-sungguh,Love
4766,Produk original,Happy
4767,Kecewa pesanan sama barang yang dikirim tidak sesuai,Sadness
4768,Ternyata blackmores nya lengket tidak bisa dikonsumsi parah bangettt walaupun dalam keadaan tersegel dalemnya semua sudah kapsulnya tidak bisa dikeluarkan dikonsumsi Dicongkel pake garpu garpunya yg bengkok,Anger
4769,Kualitas tali jelek masker nya cukup tipis dengan harga lumayan mahal agak ga worth aja,Fear
4770,masker bagus sesuai harga,Happy
4771,Juga disarankan untuk mengisi keanggunan,Love
4772,super bintang buat store ini bahkan libur barang dikirim sangat recommended,Love
4773,MMAAAAANCCCLLAAAPPP,Love
4774,Agak penyok dikit yg sebelah kiri usb gak berfungsi jadi mesti ganti usb sendiri,Sadness
4775,gagang sapu terlalu kurang rapi dan aman tapi far brg sampe dgn selamat,Happy
4776,sy terima package makanannya sudah buruk dan tegak apa bekas ini sangat kecewa,Sadness
4777,"Bagus, semua warna menarik membuat anak -anak bahagia gambar",Love
4778,barangnya yg dikirim tidak sesuai dg kiriman saya pemberitahuan tas stitch dan pink minnie tp yg dikirim tas minion kedua duanya,Fear
4779,mainannya rombeng gak bisa dipake,Anger
4780,"Beli di toko resmi pada bulan Feb Feb hingga siang hari sangat cepat, sangat, sungguh, sungguh, Cussons bisa mendapatkan harga penjualan Flash jadi murah",Love
4781,mikrofon tidak merespons,Fear
4782,"Obrolan tidak sebagai imbalan, bagian yang dijanjikan tidak memasuki perusak ekstrem",Anger
4783,"Saya hanya ingin mencoba variabel air misel, kami berharap ini akan cocok seperti varian esensi mikro loreal bisa menjadi lawan seperti Pulak setiap kali koneksi cinta juga aman, terima kasih untuk tokped dan loreal",Love
4784,belanja disini mantap transportasi acap dan barangnya rekomended dan packing aman dan rapi bakal belanja lagi disini insyaallah,Love
4785,ok barangnya murah meriah jadi gampang gas galon dll,Happy
4786,jelek,Anger
4787,tidak sesuai dengan apa yang dipesan harus merah hitam,Fear
4788,Tidak bisa maksimal hasilnya tetap saja ada yang pecah,Fear
4789,"Toko terbaiknya adalah, ini sudah dipesan di sini setiap anak yang berulang tahun selalu memesan cetakannya di sini dan sekarang anak untuk ulang tahun solid di sini",Love
4790,saya belom anut paket ini kenapa sudah tuntas yah gimana sih,Anger
4791,uucchh gemezzz syukaaa,Love
4792,banyak halaman terulang malu saya pas kasih hadiah,Sadness
4793,butuh cepet di kirim lama di respon pun lama yang jual menutupi brather menunjang nyesel gw beli di toko ini,Fear
4794,Pengemasannya seadanya lembukunya juga mudah patah CDnya gak diplastikin diselipin aja dibukunya Semoga dapat dipebaki,Sadness
4795,Baru pesan brg tdk sampai menit kemudian mengajukan pembatalan malah ditolak Padahal sy ingin memesan ulang krn salah menggunakan metode pembayaran Pelayanan jelek sekali,Fear
4796,Product kwalitas bagus berfungsi dengan baik,Happy
4797,Cepatt sampainya barang asli dan adminnya ramah,Happy
4798,Barang -barang tersebut telah dikirimkan,Fear
4799,kecewa orderan nya ga langsug di proses pdhl sudah bayar pakai gosend instan,Sadness
4800,nyampenya cepet kualitas seusai,Happy
4801,thankyou produknya bagus banget seperti biasa dapet bonus foundation juga dan shadenya pun cocok tapi pengiriman agak sedikit lama,Happy
4802,kecewa kok brg rusak dikirim di chat lama responnya sampai batas waktu otomatis habis padahal sdh langganan lama ditoko ini,Sadness
4803,mantap,Love
4804,Barang original mantapp,Happy
4805,pesan yg eyeliner putih yg dateng malah yg itemmm hmmmmm tolong lebih teliti,Fear
4806,"Wewangiannya segar nyaman untuk bayi saya jika Anda kemasan bapil dengan rapi penjual, kan?",Love
4807,saya beli tapi gk bisa digunakan di colokan dirumah saya sudah sy coba di colokan yg langka tapi tetap tidak bisa menggelincir,Sadness
4808,hati yang belanja disini suka sembarangan baru lama lagi buat returnya toko tidak niat kek gitu mau nipu tanpa video unboxing pasti ngk bs retur jadi ingat selalu video di toko ini penipuan tokonya,Fear
4809,brg udah di ny yg dtng malah doraemon udah di chat sebanding persentase jawab adminny dtngny malah lain,Sadness
4810,Ad bbrp yang tidak berfungsi,Fear
4811,Lebih baik membeli pahlawan di sini ke Orian selalu berlangganan pokonya,Love
4812,"Sebelum Anda berjanji untuk menyimpan data Anda, Anda harus berpikir terlebih dahulu, Anda baru saja menggunakannya sekarang, kartu tidak dapat dibaca lagi karena ada data yang tidak dapat disimpan dan proses garansi hanya menggunakan apa yang diperkirakan dalam sebulan, dan memang begitu Terbaik untuk membeli merek baru. Kesehatan Terima kasih",Fear
4813,Sangat kecewa Baru bulan scroll sudah rusak,Sadness
4814,Barang yang rusak dikirim,Anger
4815,Bulu mata jadi lentik Packaging rapi Packaging aman Proses pesanan cepat Aplikator mudah dipakai,Happy
4816,Susah bgt pasangnya Gak kuat menahan airnya,Anger
4817,Kesekian kali beli disini mantap,Love
4818,puas banget admin ngejelasin detail bgt trus pas dipake gak ada kendala sama sekali pokonya top banget deh,Happy
4819,Permintaan pengepakan yang buruk dengan kotak bra dada yang rusak,Anger
4820,Luar biasa sehingga dia dapat mengingat bahwa sore itu masih bermain ketika saya masih di sekolah,Love
4821,barang rapih diproses cepat,Happy
4822,Kebocoran karet basah jadi hanya bubblewrap terdekat yang hanya isolasi plus rasa cair atau tidak tidak ingin menjadi baik untuk botol kaca lainnya aman,Anger
4823,selalu puas dan langganan pengiriman super cepat top pokoknya,Happy
4824,Iklannya Seragam PGRI Kemeja Hem Katun Pria Tp ternyata bahannya bukan katun Smg ke depan deskripsi sama dg iklannya shg pelanggan tidak kecewa lo,Fear
4825,"Orang tersebut adalah voucher ramah yang dikirim melalui email yang tidak dikirim untuk waktu yang lama, dan saudara -saudaranya, terima kasih, ya, itu akan menjadi langganan",Love
4826,Pengiriman cepat aman banyak bubble wrap Harga pun lebih murah daripada competitor Mantap,Happy
4827,pesen kabel data sesuai deskripsi tapi lagi barang lain packing aman pengiriman cepat yang nyiapin barang kurang teliti overall ok lah,Happy
4828,Proses pengiriman yang panjang untuk bahan tipis,Fear
4829,Harga yang sangat bagus,Love
4830,barang tiba dengan cepat sesuai standar pengiriman tapi untuk kondisi buku ada cacat di tepi buku tapi gapapa,Happy
4831,busa doank gak ada mika bwt pelindungnya,Anger
4832,Packing tebel double bubble wrap kardus di dlm juga barang yg datang brg sudah cacat saat sy dkt dng tefal jd pengiriman cepat sy join tokopedia dr dan blja sehari jd bs bedain brg rusak krn pengiriman atau memang sudah punya video krn susah skali upload foto video untuk complain dan beli krn event akhir thn jd ya produk rusak jng menyalahkan baik tulis di deskripsinya PROMO CUCI GUDANG BRG TIDAK DAPAT kita para pembeli jg gak expect brg cacat terima spt biasa admin pasti membalas ulasan dengan mohon respon chat dari mrk tdk pernah menghubungi pembeli jika produk untk admin produk,Fear
4833,barang sudah diterima dan berfungsi dengan baik terima kasih,Happy
4834,Barang tiba terlepas beberapa bagian ada jg bagian yg hilang Entah dari toko atau dari jasa pengiriman yg krg baik,Fear
4835,Lem kualitas yang sangat lambat sama dengan Aibon,Anger
4836,respon cepat packing aman banyak bonus yg ke agan sukses selalu,Happy
4837,harga worth kualitas nya bagus nyaman digunakan tidak ada masalah dengan tali,Happy
4838,Mantapp Packing rapi dan fast respon Recommended lah,Love
4839,sesuai gambar tapi tidak memuaskan pelayanannya komplain tidak di respon dgn baik,Sadness
4840,bisa dimainkan dan aman sellernya juga oke akunnya juga gk pernah antri selama ini aja,Happy
4841,Nyaman untuk olahraga Harga Bersaing Dijamin Termurah,Love
4842,Respon cepat barang dpt digunakan dengan baik,Happy
4843,rasa mantap dan dibiarka diluar hari pas asemnya,Happy
4844,Bakalan jd langganan harga terjangkau pengiriman juga oke,Love
4845,Bagian dalam cover kotor halaman terakhir kotor juga packaging kurang aman jd bagian atas buku agak terlipat,Sadness
4846,Pro Pro Pot Burja di Port,Anger
4847,Seller tidak ramah,Fear
4848,barang diterima dgn kondisi baik produknya bagus cocok dan sudah bbrp kali beli,Happy
4849,enak celananya nyaman dipakai,Happy
4850,Merek pena favoritt murah tintanya nyata ga pernah macet selalu smooth klo buat nulis,Love
4851,Product sesuai deskripsi packing rapih Beneran fast charging Terima Kasih baseus,Love
4852,Obrolan tidak sebagai balasan bagian yang saya janjikan untuk tidak menguatkan untuk menghancurkannya,Anger
4853,sedih kirang pensil alis tolong lebih teliti lagi,Sadness
4854,seller busuk packing sembarangan ga niat info produk nipu blgnya tp kenyataannya jujur dikit bos kl jualan,Anger
4855,pesannya cappucino datengnya ungu tua aduuhhhh jauh bngat baru pertama sungai kecil belanja udah menganaktirikan,Sadness
4856,Ini adalah toko yang lebih buruk tidak ada tanggung jawab,Fear
4857,cepatt nya ga ada ahlakkk fast respon barang besttt moga cocokkk,Love
4858,Kualitas baik Kualitas harga terjangkau direkomendasikan,Love
4859,Item diterima banyak yang bocor dan banyak yang kosong item tidak cocok dengan deskripsi,Sadness
4860,"Produk ini tidak bertepatan dengan deskripsi penjual dengan cara yang salah dan tidak ada solusi, meskipun instruksi ditulis dalam deskripsi",Fear
4861,ada halaman yg hilang,Fear
4862,barang ada yg gk sampe ud complain juga tetep aja rugi belanja disini,Fear
4863,BATERE DATANG RUSAK KATANYA MAU DI TELP DARI MARKETING SETELAH TUNGGU MINGGU TIDAK ADA KELANJUTAN,Anger
4864,"Dekorasi yang berguna untuk penjual lucyuu yang lucu juga mentransmisikan banyak, keberhasilan kakak",Love
4865,packing tdk dikemas dan asal kirim lgsung pdhal kondisi dusnya sudah rongsok mgkin karena nilai barangnya murah jd tdk dikemas rapih,Fear
4866,mendarat dgn selamat dan ikannya bagus,Happy
4867,gak bisa di pakai,Sadness
4868,mobil bukan asli hot wheels sy kira aslinya,Fear
4869,Baru dipake lngsung sobek bahanya tipis,Sadness
4870,ada sedikit cacat lipatan jahitannya,Sadness
4871,Item yang dikirim tidak dicoba terlebih dahulu sehingga ada PC yang tidak berfungsi untuk dikembalikan ke ongkos kirim lebih mahal daripada harga barang yang sangat kecewa,Sadness
4872,Barangnya bagus praktis dan harganya murah Ga salah pilih produk dari Blueprint Original merk Respon penjual cepat dan ramah Rrcommended,Love
4873,Produk ini sesuai dengan harga terjangkau yang sangat bagus.,Love
4874,ternyata tidak sama dengan tidak digunakan,Fear
4875,Pengiriman yang efektif dengan cepat akan menjadi langganan,Love
4876,Paket yang halus juga mencapai tujuan toko,Love
4877,mantap langsung dipakai anak untuk belajar,Happy
4878,Seller slow response semua step selalu last minute baru lanjut Ketika official store lain hanya butuh maks hari barang sampai setelah order ini baru diterima setelah hari,Sadness
4879,pengiriman cepat dan aman ini sudah mulai repeat order buat nabung,Love
4880,packaging kurang bisa diperbaiki lagi karena parfum tumpah,Fear
4881,Hari ini baru terpasang Ternyata ada satu palang yg ukuran pendek cacat bengkok dan cedok bekas besi ditekuk akhirnya saya pindah posisi palang tersebut dibagian tengah dalam secara keseluruhan barang baik Mungkin perlu ditingkatkan QC nya saja,Fear
4882,ada noda kuning di jilbab nya pendek kaku,Anger
4883,Itu sangat cepat sampai paket menjadi bagus dan baik -baik saja,Love
4884,tidak setara,Fear
4885,Lampunya terang Pancaran cahaya lampu yg baik seller cepat responnya pengiriman cepat dan,Love
4886,"Toko itu adalah barang yang rusak, yang meminta biaya dikenakan pada konsumen, dan bukan penjual jika gelembung dibebankan untuk pembeli",Anger
4887,baru hari udh ga ngegrip,Fear
4888,Elemen ini dengan cepat rusak hanya satu hari.,Anger
4889,gantungannya sangat tipis dan rentan hari pakai sudah rusak,Fear
4890,Micnya bagus sayang mini tripodnya ringkih banget punya saya sudah patah Btw saya beli mau coba saya gunakan mics dlm pc Di Mac OS micnya terdetect hanya jadi device saja karena product id yg sama walau sudah di colok Semoga ada update firmware terkait ini Krn di beberapa usb mic lain devicenya otomatis terdetect walau dipasang usb mic secara bersamaan,Happy
4891,"Ini adalah pembelian kedua pembelian saya yang sebelumnya adalah pot, semua detik, saya membeli pot dan ada jejak plastik retak, saya membelinya dan semuanya seperti ini",Sadness
4892,Ukuran kemeja XL baik -baik saja tetapi celana tidak terlalu kecil pakaian yang bisa dikenakan celana bukan pakaian yang dikirim celana robek tepat di jahitan yang tidak diperiksa sebelum dikirim sebelum mengirim,Sadness
4893,Kemasan perlu ditingkatkan,Sadness
4894,banyak masker yg lepas,Fear
4895,Bahan panas tipis,Anger
4896,bocor rembes bagian atas kalo dimiringin bisa abis,Fear
4897,pengirimannya lama banget pesen dr tgl sampai tgl blm juga jd sy ajukan komplain ke toped abis itu baru barangnya dikirim sempet kecewa sih secara sy pesan di official storenya gitu tp service masih spt ini,Sadness
4898,produk sesuai ekspektasi Dan pengiriman barang cepat pokoknya Recommended dah,Love
4899,celana yang datang tidak sesuai dengan gambar di gambar motif yang datang polosan semua,Fear
4900,Fittingnya kurang sesuai dgn apa yg diharapkan sih Tapi bahannya enak lah,Sadness
4901,Pengemasan rapi dan aman hny pengiriman yg agak lewat krn sdh kemalaman jd tunggu berikutnya baru sampai tks,Happy
4902,bukunya sesuai pengiriman cepat namun diletakkan begitu saja di lantai tanpa dari kurir jika barang mau ada defect minor pada buku tolong tingkatkan lagi kualitas packaging dan koordinasi dengan kurir,Happy
4903,kecewa,Sadness
4904,bagasi tidak cocok deskripsi,Fear
4905,Mantab produk sesuai deskripsi material produk krg rapi packing aman dan pengiriman cepat thx seller,Happy
4906,Teman baik semua warna menawan untuk membuat Anda bahagia dengan gambarnya,Love
4907,KURANG TELITI SAYA PESAN HITAM DAN MERAH YG DIKIRIM HITAM SEMUA,Anger
4908,Barang bagus dan cepat sekali sampainya ke cianjur hanya seller,Happy
4909,Artemia DTG sudah,Fear
4910,Lem kualitas yang sangat lambat sama dengan Aibon,Anger
4911,penjual bisa menjaga kualitas barang dan pengirimannya yang cepat ini kali kedua pesen disini terimakasih ya,Love
4912,resmi tapi sudah lama,Anger
4913,Trima kasih szsdrum barang sdh terus szsdrum,Happy
4914,Td nya sy request utk cancel mo ganti nya pake gopay dr ovo td nya krn ada cash back tp nggak dicancel sm toko tetap diproses aja Sgt,Sadness
4915,"Saya menulis semen besi, tetapi ternyata saya tidak menyelamatkan penjual, dan saya tidak meminta motivasi terlebih dahulu, sebaliknya saya segera mengirim motif acak",Fear
4916,tooooopppp markotoooooppppppp,Love
4917,Kartu nya lengkap Harga Kompetitif Seru bgt game nya,Happy
4918,isinya cuma kaya air putih mening pake semir ban di complain jg gk ada jawaban,Anger
4919,sudah diterima packingnya rapih tebal bungkusnya double buble warping jd aman isinya sellernya fast respon fast delivery Positive job mksh buat agan sellernya dan abang kurir yg ramah,Happy
4920,Arloji ini benar -benar produk tokcer sesuai dengan citra badai yang digunakan,Love
4921,mantap sesuai cepat sampai kualitas cakep juga,Happy
4922,TOKO TERBODOH YANG PERNAH ADA Packing ancur tidak di packing sama sekali barang rusak Pesanan tidak sesuai Tujuan saya membeli di toko bodoh ini adalah membeli USB mini Fan sebelum order tanya apakah barang ini ready Toko menjawab ready Hasilnya paket sampe di rumah di selipin uang refund USB mini Fan tersebut Klk barang KOSONG cancel aja Tolol SAYA HARAP PARA CUSTOMER BERPIKIR BERKALI KALI UNTUK BELANJA DI TOKO TOLOL INI Dari pada kecewa setelah membeli nya Terimakasih,Anger
4923,Memorynya g bisa diread sama pspnya padahal udah diganti sama memory lain,Sadness
4924,beli periode baru di periode bintang lama menjadi tl,Anger
4925,"Dengan kekecewaan melayani toko ini dan menyesali toko ini, paket lama datang paket, dan paket tidak mencapai tujuan jika disarankan kepada pembeli lain, jadi jangan tanya barang di sini tidak bertanggung jawab",Sadness
4926,"Untuk bahan lain, bahannya bagus tetapi untuk tutup guci pita lubang terlalu besar untuk menarik sekolah menengah pertama, sedikit ulasan panjang untuk yang lain bagus",Fear
4927,"Pengiriman cepat tetapi tidak hati -hati saat dikirim lensa makro, saya tidak hanya mendapatkan mata ikan dan sudut lebar meskipun lensa makro yang ingin saya periksa terlebih dahulu sebelum dikirim agak kecewa",Sadness
4928,kemasannya kurang baikk kotakya gak rapih seperti bekas pada hal mau buat kado,Fear
4929,Pengiriman lama Padahal butuh urgent,Anger
4930,Sudah kuduga kalau beli banyak pasti ada beberapa yang barangnya dikasih dalam kondisi cacat dan ternyata beneran dong wkwk yang pecah malah barang di urutan ke dari total item yang saya order kualitas barang ternyata hanya plastik tipis tidak sesuai perkiraan saya karena yang ditampilkan toko hanya tampilan depan saja Overall recommend,Fear
4931,pengirimannya lumayan cepat warna cutternya sangattt cantik dan ukurannya mungil jadi bisa dibawa kemana aja mantappp bgt,Love
4932,keladak,Anger
4933,bahannya halus jahitan juga rapi untuk harga segitu uda oke banget,Happy
4934,"Alhamdulillah, untuk barang -barangnya, sangat bagus, saya telah membeli pesanan dalam prosesnya dengan sangat cepat",Love
4935,salah satu stik tidak berfungsi coba chat penjual tidak direspon,Fear
4936,Fast resp seller pengiriman cepat packaging rapihhh aman barang lengkap sesuaii thankss lott,Love
4937,barang jelek mudah sobek,Anger
4938,"Sandal licin, anak -anak menyeret saat kita memakai sandal ini, sangat licin",Sadness
4939,packing rapi dan aman pengiriman cepat produk sesuai pesanan makasih buat bonusnya,Happy
4940,Bahannya adem Jahitan rapi,Happy
4941,Barang chat resp,Fear
4942,lapuk,Anger
4943,makin butek jangan beli guys,Fear
4944,kualitas sangat bagus sekali sama seperti di foto pengiriman juga sangat kunjung terjaga lah pokoknya,Love
4945,"tidak seperti yang diharapkan, volumenya tidak besar cepat",Fear
4946,Hal -hal pengiriman yang baik hanya kurang dari ini dan sangat baik dan ramah dan bahkan pengiriman seminggu diterapkan oleh Tuhan dalam kesehatan dan kesuksesan yang baik. Terima kasih,Love
4947,belanja disini mantap pengiriman acap dan barangnya rekomended dan packing gembira dan rapi bakal belanja lagi disini insyaallah,Love
4948,barang ok pengiriman cepat recommended seller,Love
4949,Barang sesuai untuk ukuran mesin cuci tabung pas banget Terima kasih Tokopedia buat seller semoga sukses terus tokonya,Happy
4950,"Tidak diatur, ini benar -benar universitas seperti QC atau karena pengurangannya adalah elemen yang cukup rusak, sangat frustrasi",Sadness
4951,sory harus kasih bintang krna pengangkatan menyerampang sampai kali kirim sebaiknya diperhatikan lagi bagian pengirimannya,Sadness
4952,kemasan kotaknya ada yg penyok dan robek tp pisaunya aman padahal mau buat hadiah temen,Sadness
4953,ini mah ada robusta nya ga serasi deskripsi dan ekspetasi gawat,Anger
4954,silikon jelek mudah berkalih jadi kualitas lamu tidak baik seperti yang saya bayangkan jauh lebih sedikit dari kualitas philips,Anger
4955,Lom coba tp seperti nya warna bagus pengiriman standar packing rapi tks,Happy
4956,bagus dan cepat,Happy
4957,mantab pelayanan cepat dan barang original,Love
4958,Item sesuai dengan deskripsi Mukena tebal yang sangat disarankan toko,Love
4959,"Menjual Kenapa Saya Tidak Menjual Toko, Bro",Anger
4960,telah diterima sekarang ada cacat sehingga tidak mulus mengesankan seperti mantan ketara tapi sudah berterima kasih,Sadness
4961,dompetnya kecil bahannya tipis,Sadness
4962,sangat tidak puas baik produknya dan pelayanannya barang cacat pada kondisi tertutup saya mejanya tidak bisa menutup rapat itu dikarenakan pemasangan engselnya tidak sejajar tinggi pendek ini yg menyebabkan listnya sobek krn dipaksa saat menutup daun mejanya jadi fix nya ini cacat pabrik bukan masalah pengiriman dan ternyata komplain ga diterima oleh toko penjual suruh hubungi sendiri ke kurirnya,Anger
4963,tidak komunikatif wrn yg di pilih ga ada sdh chat conform minta kirim yg ada aja yg ga ada ga usa kirim malah di kirim wrn,Anger
4964,mantaps murmer gede ga pake,Happy
4965,Bagus kokoh enggak yang lari larian rodanya,Happy
4966,ancur dah pelayanannya gausah kesini dah kalo gak mau kapok,Fear
4967,mantap hijabnyaaa enaaaaaak dipakai adeeeeem,Love
4968,Fast response diproses dikirim langsung dikemas dengan baik rapi sangat aman pengiriman sangat cepat harga ekonomis murah pesanan lengkap sesuai kualitas produk sangat baik lentur melekat kuat Trusted Seller produk penjual sangat direkomendasikan Terima Kasih,Love
4969,Belanja yang sangat terkenal di sini sangat lambat untuk memesan hasil langsung untuk mengirimkannya besok di sore hari.,Fear
4970,sudah langganan beli mini gold disini,Love
4971,barang diterima tidak rapi,Sadness
